locus_tag	ftype	length_bp	gene	EC_number	COG	product
NKFGLIEL_02564	CDS	3513		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
NKFGLIEL_02565	CDS	1200	megL	4.4.1.11	COG0626	L-methionine gamma-lyase
NKFGLIEL_02566	CDS	987	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
NKFGLIEL_02567	CDS	567	pth	3.1.1.29		Peptidyl-tRNA hydrolase
NKFGLIEL_02568	CDS	966	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
NKFGLIEL_02569	CDS	1374	glmU		COG1207	Bifunctional protein GlmU
NKFGLIEL_02570	CDS	579				hypothetical protein
NKFGLIEL_02571	CDS	1572	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
NKFGLIEL_02572	CDS	1185	yxeP_7	3.-.-.-	COG1473	putative hydrolase YxeP
NKFGLIEL_02573	CDS	915	hdfR_3			HTH-type transcriptional regulator HdfR
NKFGLIEL_02574	CDS	975				hypothetical protein
NKFGLIEL_02575	CDS	450				hypothetical protein
NKFGLIEL_02576	CDS	957	hdfR_4			HTH-type transcriptional regulator HdfR
NKFGLIEL_02577	CDS	993		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
NKFGLIEL_02578	CDS	1350	garP			putative galactarate transporter
NKFGLIEL_02579	CDS	945		1.1.1.81	COG0111	Hydroxypyruvate reductase
NKFGLIEL_02580	CDS	912				hypothetical protein
NKFGLIEL_02581	CDS	1308	ttuB_5			Putative tartrate transporter
NKFGLIEL_02582	CDS	891				hypothetical protein
NKFGLIEL_02583	CDS	678	ligK_3	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
NKFGLIEL_02584	CDS	915	hdfR_5			HTH-type transcriptional regulator HdfR
NKFGLIEL_02585	CDS	186				hypothetical protein
NKFGLIEL_02586	CDS	1176				hypothetical protein
NKFGLIEL_02587	CDS	1350				hypothetical protein
NKFGLIEL_02588	CDS	249				hypothetical protein
NKFGLIEL_02589	CDS	6285				hypothetical protein
NKFGLIEL_02590	CDS	732	btsR		COG3279	Transcriptional regulatory protein BtsR
NKFGLIEL_02591	CDS	1302	nrgA			Ammonium transporter
NKFGLIEL_02592	CDS	375	nrgB		COG0347	Nitrogen regulatory PII-like protein
NKFGLIEL_02593	CDS	1245	hisC_3	2.6.1.9		Histidinol-phosphate aminotransferase
NKFGLIEL_02594	CDS	714	sapB		COG1285	Protein SapB
NKFGLIEL_02595	CDS	1092				hypothetical protein
NKFGLIEL_02596	CDS	612	dedA		COG0586	Protein DedA
NKFGLIEL_02597	CDS	1626	arnT_3	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
NKFGLIEL_02598	CDS	693				hypothetical protein
NKFGLIEL_02599	CDS	4551	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
NKFGLIEL_02600	CDS	234				hypothetical protein
NKFGLIEL_02601	CDS	441	arsC	1.20.4.1		Glutaredoxin arsenate reductase
NKFGLIEL_02602	CDS	333				hypothetical protein
NKFGLIEL_02603	CDS	999				hypothetical protein
NKFGLIEL_02604	CDS	888				hypothetical protein
NKFGLIEL_02605	CDS	201				hypothetical protein
NKFGLIEL_02606	CDS	1920	tet(W)			tetracycline resistance ribosomal protection protein Tet(W)
NKFGLIEL_02607	CDS	768	ubiE_4	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NKFGLIEL_02608	CDS	423				hypothetical protein
NKFGLIEL_02609	CDS	213				hypothetical protein
NKFGLIEL_02610	CDS	399				hypothetical protein
NKFGLIEL_02611	CDS	1626				hypothetical protein
NKFGLIEL_02612	CDS	387				hypothetical protein
NKFGLIEL_02613	CDS	852				hypothetical protein
NKFGLIEL_02614	CDS	843				hypothetical protein
NKFGLIEL_02615	CDS	195				hypothetical protein
NKFGLIEL_02616	CDS	201				hypothetical protein
NKFGLIEL_02617	CDS	1617				hypothetical protein
NKFGLIEL_02618	CDS	759	panS_3		COG0385	Pantothenate precursors transporter PanS
NKFGLIEL_02619	CDS	606				hypothetical protein
NKFGLIEL_02620	CDS	1428	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
NKFGLIEL_02621	CDS	1305				hypothetical protein
NKFGLIEL_02622	CDS	462				hypothetical protein
NKFGLIEL_02623	CDS	834	pdxK_3	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
NKFGLIEL_02624	CDS	708				hypothetical protein
NKFGLIEL_02625	CDS	96				hypothetical protein
NKFGLIEL_02626	CDS	1341		5.1.1.21	COG0160	Isoleucine 2-epimerase
NKFGLIEL_02627	CDS	1128				hypothetical protein
NKFGLIEL_02628	CDS	1305				hypothetical protein
NKFGLIEL_02629	CDS	1368				hypothetical protein
NKFGLIEL_02630	CDS	204				hypothetical protein
NKFGLIEL_02631	CDS	1305				hypothetical protein
NKFGLIEL_02632	CDS	1512	mtr	1.8.1.15	COG1249	Mycothione reductase
NKFGLIEL_02633	CDS	186				hypothetical protein
NKFGLIEL_02634	tRNA	76				tRNA-Thr(cgt)
NKFGLIEL_02635	CDS	2553				hypothetical protein
NKFGLIEL_02636	CDS	819	aptA_3	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
NKFGLIEL_02637	CDS	924	aptB_3	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
NKFGLIEL_02638	CDS	423	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
NKFGLIEL_02639	CDS	786	yrpC	5.1.1.3	COG0796	Glutamate racemase 2
NKFGLIEL_02640	CDS	1938				hypothetical protein
NKFGLIEL_02641	CDS	492				hypothetical protein
NKFGLIEL_02642	CDS	969				hypothetical protein
NKFGLIEL_02643	CDS	2988				hypothetical protein
NKFGLIEL_02644	CDS	1266	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
NKFGLIEL_02645	CDS	1398	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
NKFGLIEL_02646	CDS	1278				hypothetical protein
NKFGLIEL_02647	CDS	195				hypothetical protein
NKFGLIEL_02648	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
NKFGLIEL_02649	CDS	1164	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
NKFGLIEL_02650	CDS	1215	mgl_2	4.4.1.11	COG0626	L-methionine gamma-lyase
NKFGLIEL_02651	CDS	1326	brnQ_6		COG1114	Branched-chain amino acid transport system 2 carrier protein
NKFGLIEL_02652	CDS	1194		4.4.1.11	COG0626	L-methionine gamma-lyase
NKFGLIEL_02653	CDS	360				hypothetical protein
NKFGLIEL_02654	CDS	894				hypothetical protein
NKFGLIEL_02655	CDS	996		1.-.-.-		NADH oxidase
NKFGLIEL_02656	CDS	360				hypothetical protein
NKFGLIEL_02657	CDS	711	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
NKFGLIEL_02658	CDS	960				hypothetical protein
NKFGLIEL_02659	CDS	594				hypothetical protein
NKFGLIEL_02660	CDS	420				hypothetical protein
NKFGLIEL_02661	CDS	432				hypothetical protein
NKFGLIEL_02662	CDS	234				hypothetical protein
NKFGLIEL_02663	CDS	513				hypothetical protein
NKFGLIEL_02664	CDS	309				hypothetical protein
NKFGLIEL_02665	CDS	705				hypothetical protein
NKFGLIEL_02666	CDS	666	gloC_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
NKFGLIEL_02667	CDS	696				hypothetical protein
NKFGLIEL_02668	CDS	594				hypothetical protein
NKFGLIEL_02669	CDS	366				hypothetical protein
NKFGLIEL_02670	CDS	801				hypothetical protein
NKFGLIEL_02671	CDS	600	thiE_2	2.5.1.3		Thiamine-phosphate synthase
NKFGLIEL_02672	CDS	522				hypothetical protein
NKFGLIEL_02673	CDS	378				hypothetical protein
NKFGLIEL_02674	CDS	837				Iron-sulfur cluster carrier protein
NKFGLIEL_02675	CDS	714	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NKFGLIEL_02676	CDS	768	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NKFGLIEL_02677	CDS	960				hypothetical protein
NKFGLIEL_02678	CDS	882	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
NKFGLIEL_02679	CDS	1149			COG0683	Leu/Ile/Val-binding protein 
NKFGLIEL_02680	CDS	1845				hypothetical protein
NKFGLIEL_02681	CDS	1188	nagZ	3.2.1.52		Beta-hexosaminidase
NKFGLIEL_02682	CDS	1164	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
NKFGLIEL_02683	CDS	666	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
NKFGLIEL_02684	CDS	882	nanA	4.1.3.3		N-acetylneuraminate lyase
NKFGLIEL_02685	CDS	1485	sglT			Sodium/glucose cotransporter
NKFGLIEL_02686	CDS	450	yhcH		COG2731	putative protein YhcH
NKFGLIEL_02687	CDS	1134	nanM	5.1.3.24		N-acetylneuraminate epimerase
NKFGLIEL_02688	CDS	891	bglK_2	2.7.1.85	COG1940	Beta-glucoside kinase
NKFGLIEL_02689	CDS	855	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
NKFGLIEL_02690	CDS	756	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
NKFGLIEL_02691	CDS	294				hypothetical protein
NKFGLIEL_02692	CDS	1170	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
NKFGLIEL_02693	CDS	549	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
NKFGLIEL_02694	CDS	138				hypothetical protein
NKFGLIEL_02695	CDS	1479	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
NKFGLIEL_02696	CDS	678				hypothetical protein
NKFGLIEL_02697	CDS	261				hypothetical protein
NKFGLIEL_02698	CDS	423				hypothetical protein
NKFGLIEL_02699	CDS	426		2.3.1.-		Acetyltransferase
NKFGLIEL_02700	CDS	480				hypothetical protein
NKFGLIEL_02701	CDS	864				hypothetical protein
NKFGLIEL_02702	CDS	1143	ybiR		COG0471	Inner membrane protein YbiR
NKFGLIEL_02703	CDS	369	rplL			50S ribosomal protein L7/L12
NKFGLIEL_02704	CDS	558	rplJ		COG0244	50S ribosomal protein L10
NKFGLIEL_02705	CDS	714	rplA		COG0081	50S ribosomal protein L1
NKFGLIEL_02706	CDS	426	rplK		COG0080	50S ribosomal protein L11
NKFGLIEL_02707	CDS	543	nusG			Transcription termination/antitermination protein NusG
NKFGLIEL_02708	CDS	234	secE			Protein translocase subunit SecE
NKFGLIEL_02709	CDS	150	rpmGA			50S ribosomal protein L33 1
NKFGLIEL_02710	CDS	1212				hypothetical protein
NKFGLIEL_02711	CDS	516				hypothetical protein
NKFGLIEL_02712	CDS	207				hypothetical protein
NKFGLIEL_02713	CDS	1062	cobT_1	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
NKFGLIEL_02714	CDS	444				hypothetical protein
NKFGLIEL_02715	CDS	1020	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
NKFGLIEL_02716	CDS	1035	pta	2.3.1.8		Phosphate acetyltransferase
NKFGLIEL_02717	CDS	225				hypothetical protein
NKFGLIEL_02718	CDS	1968				hypothetical protein
NKFGLIEL_02719	CDS	423				hypothetical protein
NKFGLIEL_02720	CDS	882	larC_2	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
NKFGLIEL_02721	CDS	993	cobT_2	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
NKFGLIEL_02722	CDS	1890	cstA		COG1966	Peptide transporter CstA
NKFGLIEL_02723	CDS	909				hypothetical protein
NKFGLIEL_02724	CDS	1407		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NKFGLIEL_02725	CDS	1260	ttuB_6			Putative tartrate transporter
NKFGLIEL_02726	CDS	1284				hypothetical protein
NKFGLIEL_02727	CDS	1275				hypothetical protein
NKFGLIEL_02728	CDS	696				hypothetical protein
NKFGLIEL_02729	CDS	1110				hypothetical protein
NKFGLIEL_02730	CDS	939	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
NKFGLIEL_02731	CDS	1080				hypothetical protein
NKFGLIEL_02732	CDS	549	puuR			HTH-type transcriptional regulator PuuR
NKFGLIEL_02733	CDS	324	insK		COG2801	Putative transposase InsK for insertion sequence element IS150
NKFGLIEL_02734	CDS	132				hypothetical protein
NKFGLIEL_02735	CDS	1119	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
NKFGLIEL_02736	CDS	1359	ygbN		COG2610	Inner membrane permease YgbN
NKFGLIEL_02737	CDS	303				hypothetical protein
NKFGLIEL_02738	CDS	387				hypothetical protein
NKFGLIEL_02739	CDS	687	namA	1.6.99.1		NADPH dehydrogenase
NKFGLIEL_02740	CDS	978	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
NKFGLIEL_02741	CDS	729	cmpC	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
NKFGLIEL_02742	CDS	771	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NKFGLIEL_02743	CDS	1410				hypothetical protein
NKFGLIEL_02744	CDS	1254	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
NKFGLIEL_02745	CDS	477	cypB	5.2.1.8		Peptidyl-prolyl cis-trans isomerase B
NKFGLIEL_02746	CDS	792	ramA_2	3.5.1.100		(R)-stereoselective amidase
NKFGLIEL_02747	CDS	504	ilvH_2	2.2.1.6	COG0440	Acetolactate synthase small subunit
NKFGLIEL_02748	CDS	1704	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
NKFGLIEL_02749	CDS	1011	ilvC_2	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
NKFGLIEL_02750	CDS	519				hypothetical protein
NKFGLIEL_02751	CDS	219				hypothetical protein
NKFGLIEL_02752	CDS	1215	lysN_3	2.6.1.39	COG1167	2-aminoadipate transaminase
NKFGLIEL_02753	CDS	1470	alsT_4		COG1115	Amino-acid carrier protein AlsT
NKFGLIEL_02754	CDS	1956		1.-.-.-		NADH oxidase
NKFGLIEL_02755	CDS	585	yqgN		COG0212	putative protein YqgN
NKFGLIEL_02756	CDS	1566	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
NKFGLIEL_02757	CDS	1326				hypothetical protein
NKFGLIEL_02758	CDS	1371				hypothetical protein
NKFGLIEL_02759	CDS	1746	pyk_2	2.7.1.40		Pyruvate kinase
NKFGLIEL_02760	CDS	393	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
NKFGLIEL_02761	CDS	1992	pepO	3.4.24.-	COG3590	Neutral endopeptidase
NKFGLIEL_02762	CDS	690	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
NKFGLIEL_02763	CDS	858	yijE			putative cystine transporter YijE
NKFGLIEL_02764	CDS	1980	yagF	4.2.1.82	COG0129	D-xylonate dehydratase YagF
NKFGLIEL_02765	CDS	939	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
NKFGLIEL_02766	CDS	606				hypothetical protein
NKFGLIEL_02767	CDS	798				hypothetical protein
NKFGLIEL_02768	CDS	1089	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
NKFGLIEL_02769	CDS	1041	btuD_4	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NKFGLIEL_02770	CDS	675	modB		COG4149	Molybdenum transport system permease protein ModB
NKFGLIEL_02771	CDS	840	modA		COG0725	Molybdate-binding protein ModA
NKFGLIEL_02772	CDS	936				hypothetical protein
NKFGLIEL_02773	CDS	969	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
NKFGLIEL_02774	CDS	498	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
NKFGLIEL_02775	CDS	1020				hypothetical protein
NKFGLIEL_02776	CDS	855				hypothetical protein
NKFGLIEL_02777	CDS	396				hypothetical protein
NKFGLIEL_02778	CDS	2700	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
NKFGLIEL_02779	CDS	174				hypothetical protein
NKFGLIEL_02780	CDS	1314	codB		COG1457	Cytosine permease
NKFGLIEL_02781	CDS	477	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
NKFGLIEL_02782	CDS	1401	hyuA	3.5.2.-	COG0044	D-phenylhydantoinase
NKFGLIEL_02783	CDS	1485	pucI		COG1953	putative allantoin permease
NKFGLIEL_02784	CDS	2511				hypothetical protein
NKFGLIEL_02785	CDS	1332	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
NKFGLIEL_02786	CDS	771	nirC_2		COG2116	Nitrite transporter NirC
NKFGLIEL_02787	CDS	1332	xanQ		COG2233	Xanthine permease XanQ
NKFGLIEL_02788	CDS	951	arcC1	2.7.2.2		Carbamate kinase 1
NKFGLIEL_02789	CDS	1197	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
NKFGLIEL_02790	CDS	1320	dapE_3	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
NKFGLIEL_02791	CDS	1209	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
NKFGLIEL_02792	CDS	1602	dan_2	3.5.1.81		D-aminoacylase
NKFGLIEL_02793	CDS	1221	dapE_4	3.5.1.18		Succinyl-diaminopimelate desuccinylase
NKFGLIEL_02794	CDS	105				hypothetical protein
NKFGLIEL_02795	CDS	651				hypothetical protein
NKFGLIEL_02796	CDS	1461	opuE		COG0591	Osmoregulated proline transporter OpuE
NKFGLIEL_02797	CDS	312				hypothetical protein
NKFGLIEL_02798	CDS	1284	larA_3	5.1.2.1	COG3875	Lactate racemase
NKFGLIEL_02799	CDS	1422		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NKFGLIEL_02800	CDS	1536	glcA_2		COG1620	Glycolate permease GlcA
NKFGLIEL_02801	CDS	801	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
NKFGLIEL_02802	CDS	1254	tyrB_2	2.6.1.5	COG1448	Tyrosine aminotransferase
NKFGLIEL_02803	CDS	393				hypothetical protein
